:START_ID,:END_ID,:TYPE
org.apache.commons.jxpath.JXPathContext.newContext(Object),org.apache.commons.jxpath.JXPathContext.newContext(Object).contextBean,Has_Parameter
"org.apache.commons.jxpath.JXPathContext.newContext(JXPathContext,Object)","org.apache.commons.jxpath.JXPathContext.newContext(JXPathContext,Object).parentContext",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.newContext(JXPathContext,Object)","org.apache.commons.jxpath.JXPathContext.newContext(JXPathContext,Object).contextBean",Has_Parameter
org.apache.commons.jxpath.JXPathContext.getRelativeContext(Pointer),org.apache.commons.jxpath.JXPathContext.getRelativeContext(Pointer).pointer,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setVariables(Variables),org.apache.commons.jxpath.JXPathContext.setVariables(Variables).vars,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setFunctions(Functions),org.apache.commons.jxpath.JXPathContext.setFunctions(Functions).functions,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setFactory(AbstractFactory),org.apache.commons.jxpath.JXPathContext.setFactory(AbstractFactory).factory,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setLocale(Locale),org.apache.commons.jxpath.JXPathContext.setLocale(Locale).locale,Has_Parameter
"org.apache.commons.jxpath.JXPathContext.setDecimalFormatSymbols(String,DecimalFormatSymbols)","org.apache.commons.jxpath.JXPathContext.setDecimalFormatSymbols(String,DecimalFormatSymbols).name",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.setDecimalFormatSymbols(String,DecimalFormatSymbols)","org.apache.commons.jxpath.JXPathContext.setDecimalFormatSymbols(String,DecimalFormatSymbols).symbols",Has_Parameter
org.apache.commons.jxpath.JXPathContext.getDecimalFormatSymbols(String),org.apache.commons.jxpath.JXPathContext.getDecimalFormatSymbols(String).name,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setLenient(boolean),org.apache.commons.jxpath.JXPathContext.setLenient(boolean).lenient,Has_Parameter
org.apache.commons.jxpath.JXPathContext.compile(String),org.apache.commons.jxpath.JXPathContext.compile(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.compilePath(String),org.apache.commons.jxpath.JXPathContext.compilePath(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.selectSingleNode(String),org.apache.commons.jxpath.JXPathContext.selectSingleNode(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.selectNodes(String),org.apache.commons.jxpath.JXPathContext.selectNodes(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.getValue(String),org.apache.commons.jxpath.JXPathContext.getValue(String).xpath,Has_Parameter
"org.apache.commons.jxpath.JXPathContext.getValue(String,Class)","org.apache.commons.jxpath.JXPathContext.getValue(String,Class).xpath",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.getValue(String,Class)","org.apache.commons.jxpath.JXPathContext.getValue(String,Class).requiredType",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.setValue(String,Object)","org.apache.commons.jxpath.JXPathContext.setValue(String,Object).xpath",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.setValue(String,Object)","org.apache.commons.jxpath.JXPathContext.setValue(String,Object).value",Has_Parameter
org.apache.commons.jxpath.JXPathContext.createPath(String),org.apache.commons.jxpath.JXPathContext.createPath(String).xpath,Has_Parameter
"org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object)","org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object).xpath",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object)","org.apache.commons.jxpath.JXPathContext.createPathAndSetValue(String,Object).value",Has_Parameter
org.apache.commons.jxpath.JXPathContext.removePath(String),org.apache.commons.jxpath.JXPathContext.removePath(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.removeAll(String),org.apache.commons.jxpath.JXPathContext.removeAll(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.iterate(String),org.apache.commons.jxpath.JXPathContext.iterate(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.getPointer(String),org.apache.commons.jxpath.JXPathContext.getPointer(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.iteratePointers(String),org.apache.commons.jxpath.JXPathContext.iteratePointers(String).xpath,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setIdentityManager(IdentityManager),org.apache.commons.jxpath.JXPathContext.setIdentityManager(IdentityManager).idManager,Has_Parameter
org.apache.commons.jxpath.JXPathContext.getPointerByID(String),org.apache.commons.jxpath.JXPathContext.getPointerByID(String).id,Has_Parameter
org.apache.commons.jxpath.JXPathContext.setKeyManager(KeyManager),org.apache.commons.jxpath.JXPathContext.setKeyManager(KeyManager).keyManager,Has_Parameter
"org.apache.commons.jxpath.JXPathContext.getPointerByKey(String,String)","org.apache.commons.jxpath.JXPathContext.getPointerByKey(String,String).key",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.getPointerByKey(String,String)","org.apache.commons.jxpath.JXPathContext.getPointerByKey(String,String).value",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.getNodeSetByKey(String,Object)","org.apache.commons.jxpath.JXPathContext.getNodeSetByKey(String,Object).key",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.getNodeSetByKey(String,Object)","org.apache.commons.jxpath.JXPathContext.getNodeSetByKey(String,Object).value",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.registerNamespace(String,String)","org.apache.commons.jxpath.JXPathContext.registerNamespace(String,String).prefix",Has_Parameter
"org.apache.commons.jxpath.JXPathContext.registerNamespace(String,String)","org.apache.commons.jxpath.JXPathContext.registerNamespace(String,String).namespaceURI",Has_Parameter
org.apache.commons.jxpath.JXPathContext.getNamespaceURI(String),org.apache.commons.jxpath.JXPathContext.getNamespaceURI(String).prefix,Has_Parameter
