:START_ID,:END_ID,:TYPE
org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement,org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement.KEY,Has_Enum_Constant
org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement,org.apache.commons.collections4.bidimap.TreeBidiMap$DataElement.VALUE,Has_Enum_Constant
org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion.EQUAL,Has_Enum_Constant
org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion.GREATER,Has_Enum_Constant
org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion.LESS,Has_Enum_Constant
org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion.GREATER_OR_EQUAL,Has_Enum_Constant
org.apache.commons.collections4.functors.ComparatorPredicate$Criterion,org.apache.commons.collections4.functors.ComparatorPredicate$Criterion.LESS_OR_EQUAL,Has_Enum_Constant
org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior,org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior.BEFORE,Has_Enum_Constant
org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior,org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior.AFTER,Has_Enum_Constant
org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior,org.apache.commons.collections4.comparators.FixedOrderComparator$UnknownObjectBehavior.EXCEPTION,Has_Enum_Constant
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$Option,org.apache.commons.collections4.map.ConcurrentReferenceHashMap$Option.IDENTITY_COMPARISONS,Has_Enum_Constant
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType,org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType.STRONG,Has_Enum_Constant
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType,org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType.WEAK,Has_Enum_Constant
org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType,org.apache.commons.collections4.map.ConcurrentReferenceHashMap$ReferenceType.SOFT,Has_Enum_Constant
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength.HARD,Has_Enum_Constant
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength.SOFT,Has_Enum_Constant
org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceStrength.WEAK,Has_Enum_Constant
org.apache.commons.collections4.properties.AbstractPropertiesFactory$PropertyFormat,org.apache.commons.collections4.properties.AbstractPropertiesFactory$PropertyFormat.PROPERTIES,Has_Enum_Constant
org.apache.commons.collections4.properties.AbstractPropertiesFactory$PropertyFormat,org.apache.commons.collections4.properties.AbstractPropertiesFactory$PropertyFormat.XML,Has_Enum_Constant
